<node>	<field>	<description>	<type>	<terms>	<pattern>	<maximum>	<minimum>	<options1>	<options2>	<options3>	<options4>	<options5>	<options6>	<options7>	<options8>
sample	biospecimen_anatomic_site		enum	_terms.yaml#/biospecimen_anatomic_site				Abdomen | Abdominal Wall | Acetabulum | Adenoid | Adipose | Adrenal | Alveolar Ridge | Amniotic Fluid | Ampulla Of Vater | Anal Sphincter | Ankle | Anorectum | Antecubital Fossa | Antrum | Anus | Aorta | Aortic Body | Appendix | Aqueous Fluid | Arm | Artery | Ascending Colon | Ascending Colon Hepatic Flexure | Auditory Canal | Autonomic Nervous System | Axilla | Back | Bile Duct | Bladder | Blood | Blood Vessel | Bone | Bone Marrow | Bowel | Brain | Brain Stem | Breast | Broad Ligament | Bronchiole | Bronchus | Brow | Buccal Cavity | Buccal Mucosa | Buttock | Calf | Capillary | Cardia | Carina | Carotid Artery | Carotid Body | Cartilage | Cecum | Cell-Line | Central Nervous System | Cerebellum | Cerebral Cortex | Cerebrospinal Fluid | Cerebrum | Cervical Spine | Cervix | Chest | Chest Wall | Chin | Clavicle | Clitoris | Colon | Colon - Mucosa Only | Common Duct | Conjunctiva | Connective Tissue | Dermal | Descending Colon | Diaphragm | Duodenum | Ear | Ear Canal | Ear, Pinna (External) | Effusion | Elbow | Endocrine Gland | Epididymis | Epidural Space | Esophageal, Distal | Esophageal, Mid | Esophageal, Proximal | Esophagogastric Junction | Esophagus | Esophagus - Mucosa Only | Eye | Fallopian Tube | Femoral Artery | Femoral Vein | Femur | Fibroblasts | Fibula | Finger | Floor Of Mouth | Fluid | Foot | Forearm | Forehead | Foreskin | Frontal Cortex | Frontal Lobe | Fundus Of Stomach | Gallbladder | Ganglia | Gastroesophageal Junction | Gastrointestinal Tract | Groin | Gum | Hand | Hard Palate | Head and Neck | Head - Face Or Neck, Nos | Heart | Hepatic | Hepatic Duct | Hepatic Flexure | Hepatic Vein | Hip | Hippocampus | Humerus | Hypopharynx | Ileum | Ilium | Index Finger | Ischium | Islet Cells | Jaw | Jejunum | Joint | Kidney | Knee | Lacrimal Gland | Large Bowel | Laryngopharynx | Larynx | Leg | Leptomeninges | Ligament | Lip | Liver | Lumbar Spine | Lung | Lymph Node | Lymph Node(s) Axilla | Lymph Node(s) Cervical | Lymph Node(s) Distant | Lymph Node(s) Epitrochlear | Lymph Node(s) Femoral | Lymph Node(s) Hilar | Lymph Node(s) Iliac-Common | Lymph Node(s) Iliac-External | Lymph Node(s) Inguinal | Lymph Node(s) Internal Mammary | Lymph Node(s) Mammary | Lymph Node(s) Mesenteric | Lymph Node(s) Occipital | Lymph Node(s) Paraaortic | Lymph Node(s) Parotid | Lymph Node(s) Pelvic | Lymph Node(s) Popliteal | Lymph Node(s) Regional | Lymph Node(s) Retroperitoneal | Lymph Node(s) Scalene | Lymph Node(s) Splenic | Lymph Node(s) Subclavicular | Lymph Node(s) Submandibular | Lymph Node(s) Supraclavicular | Lymph Nodes(s) Mediastinal | Mandible | Maxilla | Mediastinal Soft Tissue | Mediastinum | Mesentery | Mesothelium | Middle Finger | Mitochondria | Muscle | Nails | Nasal Cavity | Nasal Soft Tissue | Nasopharynx | Neck | Nerve | Nerve(s) Cranial | Occipital Cortex | Ocular Orbits | Omentum | Oral Cavity | Oral Cavity - Mucosa Only | Oropharynx | Other | Ovary | Palate | Pancreas | Paraspinal Ganglion | Parathyroid | Parotid Gland | Patella | Pelvis | Penis | Pericardium | Periorbital Soft Tissue | Peritoneal Cavity | Peritoneum | Pharynx | Pineal | Pineal Gland | Pituitary Gland | Placenta | Pleura | Popliteal Fossa | Prostate | Pylorus | Rectosigmoid Junction | Rectum | Retina | Retro-Orbital Region | Retroperitoneum | Rib | Ring Finger | Round Ligament | Sacrum | Salivary Gland | Scalp | Scapula | Sciatic Nerve | Scrotum | Seminal Vesicle | Shoulder | Sigmoid Colon | Sinus | Sinus(es), Maxillary | Skeletal Muscle | Skin | Skull | Small Bowel | Small Bowel - Mucosa Only | Small Finger | Soft Tissue | Spinal Column | Spinal Cord | Spleen | Splenic Flexure | Sternum | Stomach | Stomach - Mucosa Only | Subcutaneous Tissue | Synovium | Temporal Cortex | Tendon | Testis | Thigh | Thoracic Spine | Thorax | Throat | Thumb | Thymus | Thyroid | Tibia | Tongue | Tonsil | Tonsil (Pharyngeal) | Trachea | Transverse Colon | Trunk | Umbilical Cord | Ureter | Urethra | Urinary Tract | Uterus | Uvula | Vagina | Vas Deferens | Vein | Venous | Vertebra | Vulva | White Blood Cells | Wrist | Unknown 							
sample	biospecimen_laterality		enum	_terms.yaml#/biospecimen_laterality				Bilateral | Left | Right | Unknown | Not Reported 							
sample	composition		enum	_terms.yaml#/composition				2D Classical Conditionally Reprogrammed Cells | 2D Modified Conditionally Reprogrammed Cells | 3D Organoid | 3D Air-Liquid Interface Organoid | 3D Neurosphere | Adherent Cell Line | Buccal Cells | Buffy Coat | Bone Marrow Components | Bone Marrow Components NOS | Control Analyte | Cell | Derived Cell Line | EBV Immortalized | Fibroblasts from Bone Marrow Normal | Granulocytes | Human Original Cells | Liquid Suspension Cell Line | Lymphocytes | Mononuclear Cells from Bone Marrow Normal | Peripheral Blood Components NOS | Pleural Effusion | Plasma | Peripheral Whole Blood | Serum | Saliva | Sputum | Solid Tissue | Sorted Cells | Whole Bone Marrow | Unknown | Not Reported 							
sample	days_to_collection		integer	_terms.yaml#/days_to_collection											
sample	freezing_method		string	_terms.yaml#/freezing_method											
sample	initial_weight		number	_terms.yaml#/initial_weight											
sample	method_of_sample_procurement		enum	_terms.yaml#/method_of_sample_procurement				Abdomino-perineal Resection of Rectum | Anterior Resection of Rectum | Aspirate | Autopsy | Biopsy | Blood Draw | Bone Marrow Aspirate | Core Biopsy | Cystectomy | Endo Rectal Tumor Resection | Endoscopic Biopsy | Endoscopic Mucosal Resection (EMR) | Enucleation | Excisional Biopsy | Fine Needle Aspiration | Full Hysterectomy | Gross Total Resection | Hand Assisted Laparoscopic Radical Nephrectomy | Hysterectomy NOS | Incisional Biopsy | Indeterminant | Laparoscopic Biopsy | Laparoscopic Partial Nephrectomy | Laparoscopic Radical Nephrectomy | Laparoscopic Radical Prostatectomy with Robotics | Laparoscopic Radical Prostatectomy without Robotics | Left Hemicolectomy | Lobectomy | Local Resection (Exoresection, wall resection) | Lumpectomy | Modified Radical Mastectomy | Needle Biopsy | Open Craniotomy | Open Partial Nephrectomy | Open Radical Nephrectomy | Open Radical Prostatectomy | Orchiectomy | Other | Other Surgical Resection | Pan-Procto Colectomy | Pancreatectomy | Paracentesis | Pneumonectomy | Right Hemicolectomy | Sigmoid Colectomy | Simple Mastectomy | Subtotal Resection | Surgical Resection | Thoracoscopic Biopsy | Total Colectomy | Total Mastectomy | Transplant | Transurethral resection (TURBT) | Transverse Colectomy | Tumor Resection | Wedge Resection | Whipple Procedure | Unknown | Not Reported 							
sample	preservation_method		enum	_terms.yaml#/preservation_method				Cryopreserved | FFPE | Fresh | OCT | Snap Frozen | Frozen | Unknown | Not Applicable | Not Reported 							
sample	tissue_type		enum	_terms.yaml#/tissue_type				Tumor | Normal | Abnormal | Peritumoral | Unknown | Not Reported 							
cprs_order	AbnormalResultsFlag	"AbnormalResultsFlag
"	string												
cprs_order	CompletedTime	"CompletedTime
"	string												
cprs_order	DaysFromAnchorDateToCompletedDate	"DaysFromAnchorDateToCompletedDate
"	integer												
cprs_order	DaysFromAnchorDateToDiscontinuedDate	"DaysFromAnchorDateToDiscontinuedDate
"	integer												
cprs_order	DaysFromAnchorDateToEnteredDate	"DaysFromAnchorDateToEnteredDate
"	integer												
cprs_order	DaysFromAnchorDateToLapsedDate	"DaysFromAnchorDateToLapsedDate
"	integer												
cprs_order	DaysFromAnchorDateToLastActivityDate	"DaysFromAnchorDateToLastActivityDate
"	integer												
cprs_order	DaysFromAnchorDateToOrderStartDate	"DaysFromAnchorDateToOrderStartDate
"	integer												
cprs_order	DaysFromAnchorDateToOrderStoptDate	"DaysFromAnchorDateToOrderStoptDate
"	integer												
cprs_order	DaysFromAnchorDateToPatientAppointmentDate	"DaysFromAnchorDateToPatientAppointmentDate
"	integer												
cprs_order	DaysFromAnchorDateToResultsDate	"DaysFromAnchorDateToResultsDate
"	integer												
cprs_order	DaysFromDx2Order	"DaysFromDx2Order
"	integer												
cprs_order	DiscontinuedNatureOfOrderName	"DiscontinuedNatureOfOrderName
"	string												
cprs_order	DiscontinuedOrderReason	"DiscontinuedOrderReason
"	string												
cprs_order	DiscontinuedTime	"DiscontinuedTime
"	string												
cprs_order	DisplayGroupName	"DisplayGroupName
"	string												
cprs_order	EnteredTime	"EnteredTime
"	string												
cprs_order	Findings	"Findings
"	string												
cprs_order	GraceDaysBeforePurge	"GraceDaysBeforePurge
"	number												
cprs_order	ImagingType	"ImagingType
"	string												
cprs_order	InPatientFlag	"InPatientFlag
"	string												
cprs_order	IVAdditiveFlag	"IVAdditiveFlag
"	string												
cprs_order	IVBaseFlag	"IVBaseFlag
"	string												
cprs_order	LapsedTime	"LapsedTime
"	string												
cprs_order	LastActivityTime	"LastActivityTime
"	string												
cprs_order	LocationType	"LocationType
"	string												
cprs_order	MedicalService	"MedicalService
"	string												
cprs_order	NonFormularyFlag	"NonFormularyFlag
"	string												
cprs_order	NonVAMedsFlag	"NonVAMedsFlag
"	string												
cprs_order	OrderableItemCode	"OrderableItemCode
"	number												
cprs_order	OrderableItemCodeSource	"OrderableItemCodeSource
"	string												
cprs_order	OrderableItemDisplayGroupName	"OrderableItemDisplayGroupName
"	string												
cprs_order	OrderableItemName	"OrderableItemName
"	string												
cprs_order	OrderStartTime	"OrderStartTime
"	string												
cprs_order	OrderStatus	"OrderStatus
"	string												
cprs_order	OrderStopTime	"OrderStopTime
"	string												
cprs_order	OrderType	"OrderType
"	string												
cprs_order	OutpatientMedFlag	"OutpatientMedFlag
"	string												
cprs_order	PackageName	"PackageName
"	string												
cprs_order	PatientAppointmentTime	"PatientAppointmentTime
"	string												
cprs_order	ResultsTime	"ResultsTime
"	string												
cprs_order	SignatureRequired	"SignatureRequired
"	string												
cprs_order	Sta3n	"Sta3n
"	integer												
cprs_order	TreatingSpecialtyName	"TreatingSpecialtyName
"	string												
cprs_order	VeiledFlag	"VeiledFlag
"	string												
cprs_order	VistaPackage	"VistaPackage
"	string												
cprs_order	VistaPackageShortDesc	"VistaPackageShortDesc
"	string												
clinical_demographic	Days_To_Birth	"Days_To_Birth
"	integer												
clinical_demographic	Days_To_Death	"Days_To_Death
"	number												
clinical_demographic	Ethnicity	"Ethnicity
"	string												
clinical_demographic	Gender	"Gender
"	string												
clinical_demographic	Race	"Race
"	string												
clinical_demographic	Vital_Status	"Vital_Status
"	string												
clinical_demographic	Year_Of_Birth	"Year_Of_Birth
"	integer												
clinical_demographic	Year_Of_Death	"Year_Of_Death
"	number												
clinical_demographic	DeceasedFlag	"DeceasedFlag
"	string												
clinical_demographic	MaritalStatus	"MaritalStatus
"	string												
clinical_demographic	PatientOver90Flag	"PatientOver90Flag
"	string												
unaligned_reads_file	data_category		enum	_terms.yaml#/data_category				Sequencing Data | Sequencing Reads | Raw Sequencing Data 							
unaligned_reads_file	data_type		enum	_terms.yaml#/data_type				Unaligned Reads 							
unaligned_reads_file	data_format		enum	_terms.yaml#/data_format				BAM | FASTQ | FASTA 							
unaligned_reads_file	experimental_strategy		enum	_terms.yaml#/experimental_strategy				ATAC-Seq | Bisulfite-Seq | ChIP-Seq | Low Pass WGS | miRNA-Seq | RNA-Seq | Targeted Sequencing | WGS | WXS 							
unaligned_reads_file	read_pair_number		enum	_terms.yaml#/read_pair_number				R1 | R2 							
variant_call_file	data_category		enum	_terms.yaml#/data_category				Simple Nucleotide Variation | Combined Nucleotide Variation 							
variant_call_file	data_type		enum	_terms.yaml#/data_type				Annotated Somatic Mutation | Raw Simple Somatic Mutation 							
variant_call_file	data_format		enum	_terms.yaml#/data_format				VCF 							
variant_call_file	experimental_strategy		enum	_terms.yaml#/experimental_strategy				WGS | WXS | Low Pass WGS | Validation | Targeted Sequencing 							
variant_call_file	variant_calling_workflow	"Indicate the variant calling workflow or pipeline used to generate the variant calls.
"	string												
nsclc_curated_gene	ABL1	"ABL1
"	string												
nsclc_curated_gene	Age	"Age
"	number												
nsclc_curated_gene	AKT1	"AKT1
"	string												
nsclc_curated_gene	ALK_Col1	"ALK_Col1
"	string												
nsclc_curated_gene	ALK_Col2	"ALK_Col2
"	string												
nsclc_curated_gene	ALK_ALK	"ALK-ALK
"	string												
nsclc_curated_gene	APC	"APC
"	string												
nsclc_curated_gene	AR	"AR
"	string												
nsclc_curated_gene	ARID1A	"ARID1A
"	string												
nsclc_curated_gene	ARID1B	"ARID1B
"	string												
nsclc_curated_gene	ATM_Col1	"ATM_Col1
"	string												
nsclc_curated_gene	ATM_Col2	"ATM_Col2
"	string												
nsclc_curated_gene	AXIN2	"AXIN2
"	string												
nsclc_curated_gene	AXL	"AXL
"	string												
nsclc_curated_gene	BCL2	"BCL2
"	string												
nsclc_curated_gene	BRAF	"BRAF
"	string												
nsclc_curated_gene	BRCA1	"BRCA1
"	string												
nsclc_curated_gene	BRCA2	"BRCA2
"	string												
nsclc_curated_gene	BRCA2_BRCA2	"BRCA2-BRCA2
"	string												
nsclc_curated_gene	CCND1	"CCND1
"	string												
nsclc_curated_gene	CCND2	"CCND2
"	string												
nsclc_curated_gene	CCNE1	"CCNE1
"	string												
nsclc_curated_gene	CDK4	"CDK4
"	string												
nsclc_curated_gene	CDK6	"CDK6
"	string												
nsclc_curated_gene	CDKN2A	"CDKN2A
"	string												
nsclc_curated_gene	CEBPA	"CEBPA
"	string												
nsclc_curated_gene	CREBBP	"CREBBP
"	string												
nsclc_curated_gene	CS_Lymphnodes	"CS_Lymphnodes
"	integer												
nsclc_curated_gene	CSF1R	"CSF1R
"	string												
nsclc_curated_gene	CTNNB1	"CTNNB1
"	string												
nsclc_curated_gene	DaysFromAnchorDateToBirthDate	"DaysFromAnchorDateToBirthDate
"	integer												
nsclc_curated_gene	DaysFromAnchorDateToDeathDate	"DaysFromAnchorDateToDeathDate
"	integer												
nsclc_curated_gene	DaysFromAnchorDateToDiagnosisDate	"DaysFromAnchorDateToDiagnosisDate
"	integer												
nsclc_curated_gene	DDR2	"DDR2
"	string												
nsclc_curated_gene	DerivedSS1977	"DerivedSS1977
"	integer												
nsclc_curated_gene	DNMT3A	"DNMT3A
"	string												
nsclc_curated_gene	EGFR	"EGFR
"	string												
nsclc_curated_gene	EML4_ALK	"EML4-ALK
"	string												
nsclc_curated_gene	EP300	"EP300
"	string												
nsclc_curated_gene	EPHA2	"EPHA2
"	string												
nsclc_curated_gene	ERBB2	"ERBB2
"	string												
nsclc_curated_gene	ERBB3	"ERBB3
"	string												
nsclc_curated_gene	ERBB4	"ERBB4
"	string												
nsclc_curated_gene	ERG	"ERG
"	string												
nsclc_curated_gene	ESR1	"ESR1
"	string												
nsclc_curated_gene	FANCA	"FANCA
"	string												
nsclc_curated_gene	FANCB	"FANCB
"	string												
nsclc_curated_gene	FANCD2	"FANCD2
"	string												
nsclc_curated_gene	FANCI	"FANCI
"	string												
nsclc_curated_gene	FANCM	"FANCM
"	string												
nsclc_curated_gene	FBXW7	"FBXW7
"	string												
nsclc_curated_gene	FGFR1	"FGFR1
"	string												
nsclc_curated_gene	FGFR2	"FGFR2
"	string												
nsclc_curated_gene	FGFR2_KIAA1217	"FGFR2-KIAA1217
"	string												
nsclc_curated_gene	FGFR3	"FGFR3
"	string												
nsclc_curated_gene	FGFR4	"FGFR4
"	string												
nsclc_curated_gene	First_Malignant_Primary_Indicator	"First_Malignant_Primary_Indicator
"	integer												
nsclc_curated_gene	FLT1	"FLT1
"	string												
nsclc_curated_gene	FLT3	"FLT3
"	string												
nsclc_curated_gene	FLT4	"FLT4
"	string												
nsclc_curated_gene	FOXL2	"FOXL2
"	string												
nsclc_curated_gene	GNAS	"GNAS
"	string												
nsclc_curated_gene	GPC3	"GPC3
"	string												
nsclc_curated_gene	Grade	"Grade
"	integer												
nsclc_curated_gene	H3F3A	"H3F3A
"	string												
nsclc_curated_gene	Histology_Recode_Broad_Groupings	"Histology_Recode_Broad_Groupings
"	integer												
nsclc_curated_gene	HNF1A	"HNF1A
"	string												
nsclc_curated_gene	HRAS	"HRAS
"	string												
nsclc_curated_gene	IDH1	"IDH1
"	string												
nsclc_curated_gene	IDH2	"IDH2
"	string												
nsclc_curated_gene	JAK1	"JAK1
"	string												
nsclc_curated_gene	JAK3	"JAK3
"	string												
nsclc_curated_gene	KDR	"KDR
"	string												
nsclc_curated_gene	KIT	"KIT
"	string												
nsclc_curated_gene	KMT2A	"KMT2A
"	string												
nsclc_curated_gene	KRAS_Col1	"KRAS_Col1
"	string												
nsclc_curated_gene	KRAS_Col2	"KRAS_Col2
"	string												
nsclc_curated_gene	LDLRAD3_BCL2	"LDLRAD3-BCL2
"	string												
nsclc_curated_gene	M	"M
"	number												
nsclc_curated_gene	MAML1	"MAML1
"	string												
nsclc_curated_gene	MAP2K1	"MAP2K1
"	string												
nsclc_curated_gene	MAP2K2	"MAP2K2
"	string												
nsclc_curated_gene	MDM2	"MDM2
"	string												
nsclc_curated_gene	MET	"MET
"	string												
nsclc_curated_gene	MLH_Col1	"MLH_Col1
"	string												
nsclc_curated_gene	MLH_Col2	"MLH_Col2
"	string												
nsclc_curated_gene	MLH_Col3	"MLH_Col3
"	string												
nsclc_curated_gene	MPL	"MPL
"	string												
nsclc_curated_gene	MSH2	"MSH2
"	string												
nsclc_curated_gene	MSH6	"MSH6
"	string												
nsclc_curated_gene	MSI	"MSI
"	string												
nsclc_curated_gene	MTOR	"MTOR
"	string												
nsclc_curated_gene	MYC	"MYC
"	string												
nsclc_curated_gene	MYCN	"MYCN
"	string												
nsclc_curated_gene	N	"N
"	number												
nsclc_curated_gene	NF_Col1	"NF_Col1
"	string												
nsclc_curated_gene	NF_Col2	"NF_Col2
"	string												
nsclc_curated_gene	NF_Col3	"NF_Col3
"	string												
nsclc_curated_gene	NF_Col4	"NF_Col4
"	string												
nsclc_curated_gene	NF_Col5	"NF_Col5
"	string												
nsclc_curated_gene	NOTCH1	"NOTCH1
"	string												
nsclc_curated_gene	NOTCH2	"NOTCH2
"	string												
nsclc_curated_gene	NOTCH3	"NOTCH3
"	string												
nsclc_curated_gene	NRAS	"NRAS
"	string												
nsclc_curated_gene	NTRK1	"NTRK1
"	string												
nsclc_curated_gene	NTRK2	"NTRK2
"	string												
nsclc_curated_gene	Number_Mutation	"Number_Mutation
"	integer												
nsclc_curated_gene	number_of_primaries	"number_of_primaries
"	integer												
nsclc_curated_gene	Outcome	"Outcome
"	string												
nsclc_curated_gene	PAX5	"PAX5
"	string												
nsclc_curated_gene	PBRM1	"PBRM1
"	string												
nsclc_curated_gene	PDGFRA	"PDGFRA
"	string												
nsclc_curated_gene	PDGFRB	"PDGFRB
"	string												
nsclc_curated_gene	PIK3CA	"PIK3CA
"	string												
nsclc_curated_gene	PIK3CB	"PIK3CB
"	string												
nsclc_curated_gene	PMS2	"PMS2
"	string												
nsclc_curated_gene	POLD_Col1	"POLD_Col1
"	string												
nsclc_curated_gene	POLD_Col2	"POLD_Col2
"	string												
nsclc_curated_gene	POLE	"POLE
"	string												
nsclc_curated_gene	Primary_Site	"Primary_Site
"	string												
nsclc_curated_gene	PTCH1	"PTCH1
"	string												
nsclc_curated_gene	PTEN	"PTEN
"	string												
nsclc_curated_gene	PTPN11	"PTPN11
"	string												
nsclc_curated_gene	Radiation	"Radiation
"	integer												
nsclc_curated_gene	Radiation_Sequence_with_Surgery	"Radiation_Sequence_with_Surgery
"	integer												
nsclc_curated_gene	RB1	"RB1
"	string												
nsclc_curated_gene	RET	"RET
"	string												
nsclc_curated_gene	RNF43	"RNF43
"	string												
nsclc_curated_gene	ROS1	"ROS1
"	string												
nsclc_curated_gene	RUNX1	"RUNX1
"	string												
nsclc_curated_gene	RXSumm_ScopeRegLNSur	"RXSumm_ScopeRegLNSur
"	integer												
nsclc_curated_gene	RXSumm_SurgPrimSite	"RXSumm_SurgPrimSite
"	integer												
nsclc_curated_gene	Sequence_Number	"Sequence_Number
"	integer												
nsclc_curated_gene	SLC34A2_ROS1	"SLC34A2-ROS1
"	string												
nsclc_curated_gene	SMARCA4	"SMARCA4
"	string												
nsclc_curated_gene	SMARCB1	"SMARCB1
"	string												
nsclc_curated_gene	SMO	"SMO
"	string												
nsclc_curated_gene	SRC	"SRC
"	string												
nsclc_curated_gene	Stage	"Stage
"	string												
nsclc_curated_gene	STK11	"STK11
"	string												
nsclc_curated_gene	Survival_time_Month	"Survival_time_Month
"	integer												
nsclc_curated_gene	T	"T
"	string												
nsclc_curated_gene	TERT	"TERT
"	string												
nsclc_curated_gene	TET2	"TET2
"	string												
nsclc_curated_gene	TMPRSS2	"TMPRSS2
"	string												
nsclc_curated_gene	TMPRSS2_CASQ2	"TMPRSS2-CASQ2
"	string												
nsclc_curated_gene	TMPRSS2_ERG	"TMPRSS2-ERG
"	string												
nsclc_curated_gene	TNFAIP3	"TNFAIP3
"	string												
nsclc_curated_gene	TP53_Col1	"TP53_Col1
"	string												
nsclc_curated_gene	TP53_Col2	"TP53_Col2
"	string												
nsclc_curated_gene	TSC2	"TSC2
"	string												
nsclc_curated_gene	TumorSize	"TumorSize
"	number												
nsclc_curated_gene	VEGFA	"VEGFA
"	string												
oncology_primary	Abdominalultrasound	"Abdominalultrasound
"	string												
oncology_primary	Abstractstatus	"Abstractstatus
"	string												
oncology_primary	Adjuvantchemotherapycol	"Adjuvantchemotherapycol
"	string												
oncology_primary	AfipSubmission	"AfipSubmission
"	string												
oncology_primary	AjccStagingBasis	"AjccStagingBasis
"	string												
oncology_primary	AmbiguousterminologydX	"AmbiguousterminologydX
"	string												
oncology_primary	Androgendprvtntherapy	"Androgendprvtntherapy
"	string												
oncology_primary	Antiegfrmoabtherapy	"Antiegfrmoabtherapy
"	string												
oncology_primary	Apprchforbpsyofprmry	"Apprchforbpsyofprmry
"	string												
oncology_primary	AutomaticStagingOverridden	"AutomaticStagingOverridden
"	string												
oncology_primary	Bariumenema	"Bariumenema
"	string												
oncology_primary	Biopsyofotherthanprimary	"Biopsyofotherthanprimary
"	string												
oncology_primary	Biopsyprocedure	"Biopsyprocedure
"	string												
oncology_primary	Bloodinsputumperpt	"Bloodinsputumperpt
"	string												
oncology_primary	Boneimaging	"Boneimaging
"	string												
oncology_primary	Bonemarrowaspiration	"Bonemarrowaspiration
"	string												
oncology_primary	Boostdosecgy	"Boostdosecgy
"	number												
oncology_primary	Boosttreatmentmodality	"Boosttreatmentmodality
"	number												
oncology_primary	Brachytherapy	"Brachytherapy
"	string												
oncology_primary	Bronchoscopy	"Bronchoscopy
"	string												
oncology_primary	Cancer1	"Cancer1
"	string												
oncology_primary	Cancer2	"Cancer2
"	string												
oncology_primary	Cancer3	"Cancer3
"	string												
oncology_primary	Cancer4	"Cancer4
"	string												
oncology_primary	Capprotocolreview	"Capprotocolreview
"	string												
oncology_primary	Captext	"Captext
"	string												
oncology_primary	Casefindingsource	"Casefindingsource
"	number												
oncology_primary	Changeinbowelhabitsperpt	"Changeinbowelhabitsperpt
"	string												
oncology_primary	Chemotherapeuticagent1	"Chemotherapeuticagent1
"	string												
oncology_primary	Chemotherapeuticagent2	"Chemotherapeuticagent2
"	string												
oncology_primary	Chemotherapeuticagent3	"Chemotherapeuticagent3
"	string												
oncology_primary	Chemotherapeuticagent4	"Chemotherapeuticagent4
"	string												
oncology_primary	Chemotherapeuticagent5	"Chemotherapeuticagent5
"	string												
oncology_primary	Chemotherapy	"Chemotherapy
"	string												
oncology_primary	ChemotherapyFac	"ChemotherapyFac
"	string												
oncology_primary	Chemotherapyrecommended	"Chemotherapyrecommended
"	string												
oncology_primary	Chestxray	"Chestxray
"	string												
oncology_primary	ClassCategory	"ClassCategory
"	string												
oncology_primary	ClassofcaseX	"ClassofcaseX
"	number												
oncology_primary	ClinicalM	"ClinicalM
"	string												
oncology_primary	ClinicalN	"ClinicalN
"	string												
oncology_primary	Clinicalriskfactors	"Clinicalriskfactors
"	string												
oncology_primary	ClinicalT	"ClinicalT
"	string												
oncology_primary	Clinicaltrialsdiscussion	"Clinicaltrialsdiscussion
"	string												
oncology_primary	ClintnmdocumentationpretX	"ClintnmdocumentationpretX
"	string												
oncology_primary	Colonoscopy	"Colonoscopy
"	string												
oncology_primary	Csschemadiscriminator	"Csschemadiscriminator
"	number												
oncology_primary	Ctofabdomenpelvis	"Ctofabdomenpelvis
"	string												
oncology_primary	Ctscan	"Ctscan
"	string												
oncology_primary	Ctscanofchest	"Ctscanofchest
"	string												
oncology_primary	Ctscanofneckthyroid	"Ctscanofneckthyroid
"	string												
oncology_primary	DaysFromAnchorDateToChemotherapyDate	"DaysFromAnchorDateToChemotherapyDate
"	integer												
oncology_primary	DaysFromAnchorDateToChemotherapyFacDate	"DaysFromAnchorDateToChemotherapyFacDate
"	integer												
oncology_primary	DaysFromAnchorDateToCltnmdocumentationdate	"DaysFromAnchorDateToCltnmdocumentationdate
"	integer												
oncology_primary	DaysFromAnchorDateToDateadtinitiated	"DaysFromAnchorDateToDateadtinitiated
"	integer												
oncology_primary	DaysFromAnchorDateToDatecasecompleted	"DaysFromAnchorDateToDatecasecompleted
"	integer												
oncology_primary	DaysFromAnchorDateToDatecaseinitiated	"DaysFromAnchorDateToDatecaseinitiated
"	integer												
oncology_primary	DaysFromAnchorDateToDatecaselastchanged	"DaysFromAnchorDateToDatecaselastchanged
"	integer												
oncology_primary	DaysFromAnchorDateToDatechmthrpyrcmmndd	"DaysFromAnchorDateToDatechmthrpyrcmmndd
"	integer												
oncology_primary	DaysFromAnchorDateToDatefirstsrgclprcdr	"DaysFromAnchorDateToDatefirstsrgclprcdr
"	integer												
oncology_primary	DaysFromAnchorDateToDatehospicecareinitiated	"DaysFromAnchorDateToDatehospicecareinitiated
"	integer												
oncology_primary	DaysFromAnchorDateToDatehspccnsltcmpltd	"DaysFromAnchorDateToDatehspccnsltcmpltd
"	integer												
oncology_primary	DaysFromAnchorDateToDatehspccnsltinttd	"DaysFromAnchorDateToDatehspccnsltinttd
"	integer												
oncology_primary	DaysFromAnchorDateToDateof1stPositiveBiopsy	"DaysFromAnchorDateToDateof1stPositiveBiopsy
"	integer												
oncology_primary	DaysFromAnchorDateToDateofbariumenema	"DaysFromAnchorDateToDateofbariumenema
"	integer												
oncology_primary	DaysFromAnchorDateToDateofbloodinsputumperpt	"DaysFromAnchorDateToDateofbloodinsputumperpt
"	integer												
oncology_primary	DaysFromAnchorDateToDateofbronchoscopy	"DaysFromAnchorDateToDateofbronchoscopy
"	integer												
oncology_primary	DaysFromAnchorDateToDateofcancerconf	"DaysFromAnchorDateToDateofcancerconf
"	integer												
oncology_primary	DaysFromAnchorDateToDateofchangeinbowelhabits	"DaysFromAnchorDateToDateofchangeinbowelhabits
"	integer												
oncology_primary	DaysFromAnchorDateToDateofchestXray	"DaysFromAnchorDateToDateofchestXray
"	integer												
oncology_primary	DaysFromAnchorDateToDateofColonoscopy	"DaysFromAnchorDateToDateofColonoscopy
"	integer												
oncology_primary	DaysFromAnchorDateToDateofconclusivedX	"DaysFromAnchorDateToDateofconclusivedX
"	integer												
oncology_primary	DaysFromAnchorDateToDateofctofabdomenpelvis	"DaysFromAnchorDateToDateofctofabdomenpelvis
"	integer												
oncology_primary	DaysFromAnchorDateToDateofctscan	"DaysFromAnchorDateToDateofctscan
"	integer												
oncology_primary	DaysFromAnchorDateToDateofdyspnea	"DaysFromAnchorDateToDateofdyspnea
"	integer												
oncology_primary	DaysFromAnchorDateToDateoffever	"DaysFromAnchorDateToDateoffever
"	integer												
